,manufacturer,model,year,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note,user_id,actual quantity consumed per 100 km
31459,Tesla Motors,Model S,2015,Model S85,278.0,25.09.2017,40833.0,165.0,25.0,Electricity,Winter tires,1,1,1,Normal,23.06,0,0,,6.959999999999997,,Tesla_Model_S_2015,15.151515151515152
31460,Tesla Motors,Model S,2015,Model S85,278.0,22.09.2017,40668.0,100.0,16.0,Electricity,Summer tires,1,1,1,Normal,23.06,0,0,,6.959999999999997,,Tesla_Model_S_2015,16.0
31461,Tesla Motors,Model S,2015,Model S85,278.0,21.09.2017,40568.0,39.0,8.0,Electricity,Summer tires,1,0,1,Normal,23.06,0,0,,6.959999999999997,,Tesla_Model_S_2015,20.51282051282051
31462,Tesla Motors,Model S,2015,Model S85,278.0,21.09.2017,40529.0,57.0,27.0,Electricity,Summer tires,1,1,1,Normal,23.06,0,0,,6.959999999999997,,Tesla_Model_S_2015,47.368421052631575
31463,Tesla Motors,Model S,2015,Model S85,278.0,20.09.2017,40472.0,98.0,19.0,Electricity,Summer tires,1,1,1,Normal,23.06,0,0,,6.959999999999997,,Tesla_Model_S_2015,19.387755102040817
31464,Tesla Motors,Model S,2015,Model S85,278.0,18.09.2017,40374.0,78.0,24.0,Electricity,Summer tires,1,1,1,Normal,23.06,0,0,,6.959999999999997,,Tesla_Model_S_2015,30.76923076923077
31465,Tesla Motors,Model S,2015,Model S85,278.0,18.09.2017,40296.0,120.0,18.0,Electricity,Summer tires,1,1,1,Normal,23.06,0,0,,6.959999999999997,,Tesla_Model_S_2015,15.0
31466,Tesla Motors,Model S,2015,Model S85,278.0,17.09.2017,40176.0,213.0,49.0,Electricity,Summer tires,1,1,1,Normal,23.06,0,0,,6.959999999999997,,Tesla_Model_S_2015,23.004694835680752
31467,Tesla Motors,Model S,2015,Model S85,278.0,15.09.2017,39963.0,58.0,17.0,Electricity,Summer tires,1,1,1,Normal,23.06,0,0,,6.959999999999997,,Tesla_Model_S_2015,29.310344827586203
31468,Tesla Motors,Model S,2015,Model S85,278.0,14.09.2017,39905.0,82.0,19.0,Electricity,Summer tires,1,0,1,Normal,23.06,0,0,,6.959999999999997,,Tesla_Model_S_2015,23.170731707317074
31469,Tesla Motors,Model S,2015,Model S85,278.0,12.09.2017,39823.0,47.0,32.0,Electricity,Summer tires,1,0,1,Normal,23.06,0,0,,6.959999999999997,,Tesla_Model_S_2015,68.08510638297872
31470,Tesla Motors,Model S,2015,Model S85,278.0,11.09.2017,39776.0,242.0,23.0,Electricity,Summer tires,1,1,1,Normal,23.06,0,0,,6.959999999999997,,Tesla_Model_S_2015,9.50413223140496
31471,Tesla Motors,Model S,2015,Model S85,278.0,08.09.2017,39534.0,144.0,36.0,Electricity,Summer tires,1,1,1,Normal,23.06,0,0,,6.959999999999997,,Tesla_Model_S_2015,25.0
31472,Tesla Motors,Model S,2015,Model S85,278.0,06.09.2017,39390.0,5.0,21.0,Electricity,Summer tires,1,1,1,Normal,23.06,0,0,,6.959999999999997,,Tesla_Model_S_2015,420.0
31473,Tesla Motors,Model S,2015,Model S85,278.0,06.09.2017,39385.0,207.0,18.0,Electricity,Summer tires,1,1,1,Normal,23.06,0,0,,6.959999999999997,,Tesla_Model_S_2015,8.695652173913043
31474,Tesla Motors,Model S,2015,Model S85,278.0,04.09.2017,39178.0,167.0,41.0,Electricity,Summer tires,1,1,1,Normal,23.06,0,0,,6.959999999999997,,Tesla_Model_S_2015,24.550898203592812
31475,Tesla Motors,Model S,2015,Model S85,278.0,01.09.2017,39011.0,80.0,33.0,Electricity,Summer tires,1,1,1,Normal,21.48,0,0,,5.379999999999999,,Tesla_Model_S_2015,41.25
31476,Tesla Motors,Model S,2015,Model S85,278.0,31.08.2017,38931.0,72.0,16.0,Electricity,Summer tires,1,1,1,Normal,21.48,0,0,,5.379999999999999,,Tesla_Model_S_2015,22.22222222222222
31477,Tesla Motors,Model S,2015,Model S85,278.0,30.08.2017,38859.0,131.0,27.0,Electricity,Summer tires,1,0,1,Normal,21.48,0,0,,5.379999999999999,,Tesla_Model_S_2015,20.610687022900763
31478,Tesla Motors,Model S,2015,Model S85,278.0,28.08.2017,38728.0,282.0,50.0,Electricity,Summer tires,1,0,1,Normal,21.48,0,0,,5.379999999999999,,Tesla_Model_S_2015,17.73049645390071
31479,Tesla Motors,Model S,2015,Model S85,278.0,25.08.2017,38446.0,74.0,24.0,Electricity,Summer tires,1,1,1,Normal,21.48,0,0,,5.379999999999999,,Tesla_Model_S_2015,32.432432432432435
31480,Tesla Motors,Model S,2015,Model S85,278.0,24.08.2017,38372.0,97.0,14.0,Electricity,Summer tires,1,1,1,Normal,21.48,0,0,,5.379999999999999,,Tesla_Model_S_2015,14.432989690721648
31481,Tesla Motors,Model S,2015,Model S85,278.0,23.08.2017,38275.0,58.0,20.0,Electricity,Summer tires,1,1,1,Normal,21.48,0,0,,5.379999999999999,,Tesla_Model_S_2015,34.48275862068966
31482,Tesla Motors,Model S,2015,Model S85,278.0,22.08.2017,38217.0,66.0,8.0,Electricity,Summer tires,1,1,1,Normal,21.48,0,0,,5.379999999999999,,Tesla_Model_S_2015,12.121212121212121
31483,Tesla Motors,Model S,2015,Model S85,278.0,22.08.2017,38151.0,99.0,22.0,Electricity,Summer tires,1,1,1,Normal,21.48,0,0,,5.379999999999999,,Tesla_Model_S_2015,22.22222222222222
31484,Tesla Motors,Model S,2015,Model S85,278.0,21.08.2017,38052.0,100.0,30.0,Electricity,Summer tires,1,1,1,Normal,21.48,0,0,,5.379999999999999,,Tesla_Model_S_2015,30.0
31485,Tesla Motors,Model S,2015,Model S85,278.0,19.08.2017,37952.0,128.0,6.0,Electricity,Summer tires,1,1,1,Normal,21.48,0,0,,5.379999999999999,,Tesla_Model_S_2015,4.6875
31486,Tesla Motors,Model S,2015,Model S85,278.0,18.08.2017,37824.0,97.0,42.0,Electricity,Summer tires,1,1,1,Normal,21.48,0,0,,5.379999999999999,,Tesla_Model_S_2015,43.29896907216495
31487,Tesla Motors,Model S,2015,Model S85,278.0,17.08.2017,37727.0,148.0,36.0,Electricity,Summer tires,1,1,1,Normal,21.48,0,0,,5.379999999999999,,Tesla_Model_S_2015,24.324324324324326
31488,Tesla Motors,Model S,2015,Model S85,278.0,15.08.2017,37579.0,132.0,5.0,Electricity,Summer tires,1,1,1,Normal,21.48,0,0,,5.379999999999999,,Tesla_Model_S_2015,3.787878787878788
31489,Tesla Motors,Model S,2015,Model S85,278.0,11.08.2017,37447.0,5.0,4.0,Electricity,Summer tires,1,0,0,Normal,21.48,0,0,,5.379999999999999,,Tesla_Model_S_2015,80.0
31490,Tesla Motors,Model S,2015,Model S85,278.0,11.08.2017,37442.0,74.0,26.0,Electricity,Summer tires,1,1,1,Fast,23.37,0,0,,7.27,,Tesla_Model_S_2015,35.13513513513514
31491,Tesla Motors,Model S,2015,Model S85,278.0,10.08.2017,37368.0,156.0,30.0,Electricity,Summer tires,1,0,1,Normal,23.37,0,0,,7.27,,Tesla_Model_S_2015,19.230769230769234
31492,Tesla Motors,Model S,2015,Model S85,278.0,08.08.2017,37212.0,10.0,3.0,Electricity,Summer tires,1,0,0,Normal,23.37,0,0,,7.27,,Tesla_Model_S_2015,30.0
31493,Tesla Motors,Model S,2015,Model S85,278.0,08.08.2017,37202.0,7.0,9.0,Electricity,Summer tires,1,0,0,Normal,23.37,0,0,,7.27,,Tesla_Model_S_2015,128.57142857142858
31494,Tesla Motors,Model S,2015,Model S85,278.0,08.08.2017,37195.0,95.0,39.0,Electricity,Summer tires,1,0,1,Normal,23.37,0,0,,7.27,,Tesla_Model_S_2015,41.05263157894737
31495,Tesla Motors,Model S,2015,Model S85,278.0,03.08.2017,37100.0,143.0,8.0,Electricity,Summer tires,1,0,1,Normal,23.37,0,0,,7.27,,Tesla_Model_S_2015,5.594405594405594
31496,Tesla Motors,Model S,2015,Model S85,278.0,29.07.2017,36957.0,21.0,12.0,Electricity,Summer tires,1,0,1,Normal,23.37,0,0,,7.27,,Tesla_Model_S_2015,57.14285714285714
31497,Tesla Motors,Model S,2015,Model S85,278.0,29.07.2017,36936.0,169.0,50.0,Electricity,Summer tires,0,1,1,Normal,23.37,0,0,,7.27,,Tesla_Model_S_2015,29.585798816568047
31498,Tesla Motors,Model S,2015,Model S85,278.0,26.07.2017,36767.0,4.0,17.0,Electricity,Summer tires,1,0,0,Normal,23.37,0,0,,7.27,,Tesla_Model_S_2015,425.0
31499,Tesla Motors,Model S,2015,Model S85,278.0,26.07.2017,36763.0,129.0,9.0,Electricity,Summer tires,1,0,1,Normal,23.37,0,0,,7.27,,Tesla_Model_S_2015,6.976744186046512
31500,Tesla Motors,Model S,2015,Model S85,278.0,22.07.2017,36634.0,30.0,5.0,Electricity,Summer tires,1,0,1,Normal,23.37,0,0,,7.27,,Tesla_Model_S_2015,16.666666666666664
31501,Tesla Motors,Model S,2015,Model S85,278.0,20.07.2017,36604.0,41.0,6.0,Electricity,Summer tires,1,0,1,Normal,23.37,0,0,,7.27,,Tesla_Model_S_2015,14.634146341463413
31502,Tesla Motors,Model S,2015,Model S85,278.0,17.07.2017,36563.0,49.0,3.0,Electricity,Summer tires,0,1,0,Fast,23.37,0,0,,7.27,,Tesla_Model_S_2015,6.122448979591836
31503,Tesla Motors,Model S,2015,Model S85,278.0,17.07.2017,36514.0,253.0,59.0,Electricity,Summer tires,1,1,1,Normal,23.37,0,0,,7.27,,Tesla_Model_S_2015,23.3201581027668
31504,Tesla Motors,Model S,2015,Model S85,278.0,22.06.2017,36261.0,259.0,57.0,Electricity,Summer tires,0,1,0,Fast,22.01,0,0,,5.91,,Tesla_Model_S_2015,22.00772200772201
31505,Tesla Motors,Model S,2015,Model S85,278.0,21.06.2017,36002.0,19.0,14.0,Electricity,Summer tires,1,0,1,Fast,22.22,0,0,,6.119999999999997,,Tesla_Model_S_2015,73.68421052631578
31506,Tesla Motors,Model S,2015,Model S85,278.0,21.06.2017,35983.0,80.0,8.0,Electricity,Summer tires,1,1,1,Fast,22.22,0,0,,6.119999999999997,,Tesla_Model_S_2015,10.0
31507,Tesla Motors,Model S,2015,Model S85,278.0,20.06.2017,35903.0,243.0,58.0,Electricity,Summer tires,1,1,1,Fast,23.87,0,0,,7.77,,Tesla_Model_S_2015,23.868312757201647
31508,Tesla Motors,Model S,2015,Model S85,278.0,18.06.2017,35660.0,186.0,50.0,Electricity,Summer tires,1,1,1,Normal,19.68,0,0,,3.5799999999999983,,Tesla_Model_S_2015,26.881720430107524
31509,Tesla Motors,Model S,2015,Model S85,278.0,16.06.2017,35474.0,184.0,33.0,Electricity,Summer tires,1,1,1,Normal,19.68,0,0,,3.5799999999999983,,Tesla_Model_S_2015,17.934782608695652
31510,Tesla Motors,Model S,2015,Model S85,278.0,14.06.2017,35290.0,42.0,7.0,Electricity,Summer tires,1,0,1,Normal,19.68,0,0,,3.5799999999999983,,Tesla_Model_S_2015,16.666666666666664
31511,Tesla Motors,Model S,2015,Model S85,278.0,14.06.2017,35248.0,77.0,15.0,Electricity,Summer tires,1,0,1,Normal,19.68,0,0,,3.5799999999999983,,Tesla_Model_S_2015,19.480519480519483
31512,Tesla Motors,Model S,2015,Model S85,278.0,12.06.2017,35171.0,41.0,14.0,Electricity,Summer tires,1,0,1,Normal,19.68,0,0,,3.5799999999999983,,Tesla_Model_S_2015,34.146341463414636
31513,Tesla Motors,Model S,2015,Model S85,278.0,11.06.2017,35130.0,334.0,51.0,Electricity,Summer tires,0,1,0,Normal,19.68,0,0,,3.5799999999999983,,Tesla_Model_S_2015,15.269461077844312
31514,Tesla Motors,Model S,2015,Model S85,278.0,10.06.2017,34796.0,26.0,9.0,Electricity,Summer tires,1,0,1,Normal,24.46,0,0,,8.36,,Tesla_Model_S_2015,34.61538461538461
31515,Tesla Motors,Model S,2015,Model S85,278.0,09.06.2017,34770.0,60.0,24.0,Electricity,Summer tires,1,0,1,Normal,24.46,0,0,,8.36,,Tesla_Model_S_2015,40.0
31516,Tesla Motors,Model S,2015,Model S85,278.0,08.06.2017,34710.0,147.0,24.0,Electricity,Summer tires,1,1,1,Normal,24.46,0,0,,8.36,,Tesla_Model_S_2015,16.3265306122449
31517,Tesla Motors,Model S,2015,Model S85,278.0,06.06.2017,34563.0,10.0,8.0,Electricity,Summer tires,1,0,1,Normal,20.97,0,0,,4.869999999999997,,Tesla_Model_S_2015,80.0
31518,Tesla Motors,Model S,2015,Model S85,278.0,06.06.2017,34553.0,52.0,5.0,Electricity,Summer tires,1,0,1,Normal,20.97,0,0,,4.869999999999997,,Tesla_Model_S_2015,9.615384615384617
31519,Tesla Motors,Model S,2015,Model S85,278.0,02.06.2017,34501.0,72.0,21.0,Electricity,Summer tires,1,0,1,Normal,18.97,0,0,,2.869999999999997,,Tesla_Model_S_2015,29.166666666666668
31520,Tesla Motors,Model S,2015,Model S85,278.0,01.06.2017,34429.0,102.0,12.0,Electricity,Summer tires,1,0,1,Normal,18.97,0,0,,2.869999999999997,,Tesla_Model_S_2015,11.76470588235294
31521,Tesla Motors,Model S,2015,Model S85,278.0,30.05.2017,34327.0,223.0,50.0,Electricity,Summer tires,0,1,1,Normal,20.38,0,0,,4.279999999999998,,Tesla_Model_S_2015,22.421524663677133
31522,Tesla Motors,Model S,2015,Model S85,278.0,29.05.2017,34104.0,194.0,35.0,Electricity,Summer tires,1,1,0,Normal,20.38,0,0,,4.279999999999998,,Tesla_Model_S_2015,18.04123711340206
31523,Tesla Motors,Model S,2015,Model S85,278.0,29.05.2017,33910.0,20.0,6.0,Electricity,Summer tires,0,0,1,Normal,20.58,0,0,,4.479999999999997,,Tesla_Model_S_2015,30.0
31524,Tesla Motors,Model S,2015,Model S85,278.0,29.05.2017,33890.0,181.0,46.0,Electricity,Summer tires,0,1,0,Normal,20.58,0,0,,4.479999999999997,,Tesla_Model_S_2015,25.41436464088398
31525,Tesla Motors,Model S,2015,Model S85,278.0,27.05.2017,33709.0,225.0,53.0,Electricity,Summer tires,0,1,0,Normal,20.58,0,0,,4.479999999999997,,Tesla_Model_S_2015,23.555555555555554
31526,Tesla Motors,Model S,2015,Model S85,278.0,27.05.2017,33484.0,124.0,46.0,Electricity,Summer tires,0,1,0,Normal,20.58,0,0,,4.479999999999997,,Tesla_Model_S_2015,37.096774193548384
31527,Tesla Motors,Model S,2015,Model S85,278.0,27.05.2017,33360.0,203.0,4.0,Electricity,Summer tires,0,1,0,Normal,20.58,0,0,,4.479999999999997,,Tesla_Model_S_2015,1.9704433497536946
31528,Tesla Motors,Model S,2015,Model S85,278.0,27.05.2017,33157.0,20.0,11.0,Electricity,Summer tires,0,0,1,Normal,19.0,0,0,,2.8999999999999986,,Tesla_Model_S_2015,55.00000000000001
31529,Tesla Motors,Model S,2015,Model S85,278.0,26.05.2017,33137.0,59.0,18.0,Electricity,Summer tires,0,0,1,Normal,19.0,0,0,,2.8999999999999986,,Tesla_Model_S_2015,30.508474576271187
31530,Tesla Motors,Model S,2015,Model S85,278.0,25.05.2017,33078.0,63.0,16.0,Electricity,Summer tires,0,0,1,Normal,19.0,0,0,,2.8999999999999986,,Tesla_Model_S_2015,25.396825396825395
31531,Tesla Motors,Model S,2015,Model S85,278.0,25.05.2017,33015.0,179.0,16.0,Electricity,Summer tires,0,0,1,Normal,19.0,0,0,,2.8999999999999986,,Tesla_Model_S_2015,8.938547486033519
31532,Tesla Motors,Model S,2015,Model S85,278.0,23.05.2017,32836.0,13.0,9.0,Electricity,Summer tires,0,0,1,Normal,20.4,0,0,,4.299999999999997,,Tesla_Model_S_2015,69.23076923076923
31533,Tesla Motors,Model S,2015,Model S85,278.0,23.05.2017,32823.0,72.0,16.0,Electricity,Summer tires,1,0,1,Normal,20.4,0,0,,4.299999999999997,,Tesla_Model_S_2015,22.22222222222222
31534,Tesla Motors,Model S,2015,Model S85,278.0,22.05.2017,32750.0,220.0,35.0,Electricity,Summer tires,0,1,0,Normal,20.4,0,0,,4.299999999999997,,Tesla_Model_S_2015,15.909090909090908
31535,Tesla Motors,Model S,2015,Model S85,278.0,20.05.2017,32531.0,237.0,52.0,Electricity,Summer tires,0,1,0,Normal,20.4,0,0,,4.299999999999997,,Tesla_Model_S_2015,21.940928270042196
31536,Tesla Motors,Model S,2015,Model S85,278.0,20.05.2017,32293.0,111.0,47.0,Electricity,Summer tires,0,1,0,Normal,20.4,0,0,,4.299999999999997,,Tesla_Model_S_2015,42.34234234234234
31537,Tesla Motors,Model S,2015,Model S85,278.0,20.05.2017,32183.0,205.0,16.0,Electricity,Summer tires,0,1,0,Normal,20.4,0,0,,4.299999999999997,,Tesla_Model_S_2015,7.804878048780488
31538,Tesla Motors,Model S,2015,Model S85,278.0,19.05.2017,31978.0,41.0,11.0,Electricity,Summer tires,1,0,1,Normal,22.49,0,0,,6.389999999999997,,Tesla_Model_S_2015,26.82926829268293
31539,Tesla Motors,Model S,2015,Model S85,278.0,18.05.2017,31937.0,86.0,25.0,Electricity,Summer tires,1,0,1,Normal,22.49,0,0,,6.389999999999997,,Tesla_Model_S_2015,29.069767441860467
31540,Tesla Motors,Model S,2015,Model S85,278.0,16.05.2017,31851.0,202.0,38.0,Electricity,Summer tires,1,1,1,Normal,22.49,0,0,,6.389999999999997,,Tesla_Model_S_2015,18.81188118811881
31541,Tesla Motors,Model S,2015,Model S85,278.0,13.05.2017,31649.0,272.0,50.0,Electricity,Summer tires,1,1,1,Normal,18.38,0,0,,2.2799999999999976,,Tesla_Model_S_2015,18.38235294117647
31542,Tesla Motors,Model S,2015,Model S85,278.0,10.05.2017,31377.0,327.0,66.0,Electricity,Summer tires,1,1,1,Normal,20.18,0,0,,4.079999999999998,,Tesla_Model_S_2015,20.18348623853211
31543,Tesla Motors,Model S,2015,Model S85,278.0,07.05.2017,31050.0,40.0,11.0,Electricity,Summer tires,1,0,1,Normal,20.0,0,0,,3.899999999999999,,Tesla_Model_S_2015,27.500000000000004
31544,Tesla Motors,Model S,2015,Model S85,278.0,07.05.2017,31010.0,140.0,25.0,Electricity,Summer tires,1,0,1,Normal,20.0,0,0,,3.899999999999999,,Tesla_Model_S_2015,17.857142857142858
31545,Tesla Motors,Model S,2015,Model S85,278.0,04.05.2017,30870.0,21.0,4.0,Electricity,Summer tires,1,0,1,Normal,19.05,0,0,,2.95,,Tesla_Model_S_2015,19.047619047619047
31546,Tesla Motors,Model S,2015,Model S85,278.0,04.05.2017,30849.0,254.0,59.0,Electricity,Summer tires,1,1,1,Normal,23.23,0,0,,7.129999999999999,,Tesla_Model_S_2015,23.228346456692915
31547,Tesla Motors,Model S,2015,Model S85,278.0,02.05.2017,30595.0,185.0,43.0,Electricity,Summer tires,1,1,1,Normal,23.47,0,0,,7.369999999999997,,Tesla_Model_S_2015,23.243243243243246
31548,Tesla Motors,Model S,2015,Model S85,278.0,01.05.2017,30410.0,28.0,7.0,Electricity,Summer tires,1,0,1,Normal,23.47,0,0,,7.369999999999997,,Tesla_Model_S_2015,25.0
31549,Tesla Motors,Model S,2015,Model S85,278.0,25.04.2017,30382.0,61.0,44.0,Electricity,Summer tires,1,0,1,Normal,18.94,0,0,,2.84,,Tesla_Model_S_2015,72.1311475409836
31550,Tesla Motors,Model S,2015,Model S85,278.0,24.04.2017,30321.0,203.0,6.0,Electricity,Summer tires,1,0,1,Normal,18.94,0,0,,2.84,,Tesla_Model_S_2015,2.955665024630542
31551,Tesla Motors,Model S,2015,Model S85,278.0,23.04.2017,30118.0,108.0,42.0,Electricity,Summer tires,1,1,1,Normal,24.68,0,0,,8.579999999999998,,Tesla_Model_S_2015,38.88888888888889
31552,Tesla Motors,Model S,2015,Model S85,278.0,21.04.2017,30010.0,95.0,12.0,Electricity,Summer tires,1,1,1,Normal,24.68,0,0,,8.579999999999998,,Tesla_Model_S_2015,12.631578947368421
31553,Tesla Motors,Model S,2015,Model S85,278.0,20.04.2017,29915.0,22.0,5.0,Electricity,Summer tires,1,0,1,Normal,24.68,0,0,,8.579999999999998,,Tesla_Model_S_2015,22.727272727272727
31554,Tesla Motors,Model S,2015,Model S85,278.0,19.04.2017,29893.0,171.0,38.0,Electricity,Summer tires,1,0,1,Normal,24.68,0,0,,8.579999999999998,,Tesla_Model_S_2015,22.22222222222222
31555,Tesla Motors,Model S,2015,Model S85,278.0,13.04.2017,29722.0,8.0,6.0,Electricity,Summer tires,1,0,1,Normal,24.68,0,0,,8.579999999999998,,Tesla_Model_S_2015,75.0
31556,Tesla Motors,Model S,2015,Model S85,278.0,13.04.2017,29714.0,107.0,32.0,Electricity,Summer tires,1,1,1,Normal,24.68,0,0,,8.579999999999998,,Tesla_Model_S_2015,29.906542056074763
31557,Tesla Motors,Model S,2015,Model S85,278.0,12.04.2017,29607.0,182.0,36.0,Electricity,Summer tires,1,0,1,Fast,24.68,0,0,,8.579999999999998,,Tesla_Model_S_2015,19.78021978021978
31558,Tesla Motors,Model S,2015,Model S85,278.0,10.04.2017,29425.0,32.0,8.0,Electricity,Summer tires,1,0,1,Normal,25.0,0,0,,8.899999999999999,,Tesla_Model_S_2015,25.0
31559,Tesla Motors,Model S,2015,Model S85,278.0,08.04.2017,29393.0,132.0,29.0,Electricity,Summer tires,1,0,1,Normal,21.97,0,0,,5.869999999999997,,Tesla_Model_S_2015,21.96969696969697
31560,Tesla Motors,Model S,2015,Model S85,278.0,06.04.2017,29261.0,144.0,37.0,Electricity,Summer tires,1,0,1,Normal,25.69,0,0,,9.59,,Tesla_Model_S_2015,25.694444444444443
31561,Tesla Motors,Model S,2015,Model S85,278.0,02.04.2017,29117.0,109.0,54.0,Electricity,Summer tires,1,0,1,Normal,21.48,0,0,,5.379999999999999,,Tesla_Model_S_2015,49.54128440366973
31562,Tesla Motors,Model S,2015,Model S85,278.0,31.03.2017,29008.0,161.0,4.0,Electricity,Winter tires,1,0,1,Normal,21.48,0,0,,5.379999999999999,,Tesla_Model_S_2015,2.484472049689441
31563,Tesla Motors,Model S,2015,Model S85,278.0,29.03.2017,28847.0,147.0,33.0,Electricity,Winter tires,1,0,1,Normal,22.45,0,0,,6.349999999999998,,Tesla_Model_S_2015,22.448979591836736
31564,Tesla Motors,Model S,2015,Model S85,278.0,27.03.2017,28700.0,22.0,17.0,Electricity,Winter tires,1,0,1,Normal,21.45,0,0,,5.349999999999998,,Tesla_Model_S_2015,77.27272727272727
31565,Tesla Motors,Model S,2015,Model S85,278.0,27.03.2017,28678.0,61.0,40.0,Electricity,Winter tires,1,1,1,Normal,21.45,0,0,,5.349999999999998,,Tesla_Model_S_2015,65.57377049180327
31566,Tesla Motors,Model S,2015,Model S85,278.0,27.03.2017,28617.0,220.0,8.0,Electricity,Winter tires,1,0,1,Normal,21.45,0,0,,5.349999999999998,,Tesla_Model_S_2015,3.6363636363636362
31567,Tesla Motors,Model S,2015,Model S85,278.0,24.03.2017,28397.0,43.0,15.0,Electricity,Winter tires,1,0,1,Normal,23.39,0,0,,7.289999999999999,,Tesla_Model_S_2015,34.883720930232556
31568,Tesla Motors,Model S,2015,Model S85,278.0,23.03.2017,28354.0,101.0,32.0,Electricity,Winter tires,1,0,1,Normal,23.39,0,0,,7.289999999999999,,Tesla_Model_S_2015,31.683168316831683
31569,Tesla Motors,Model S,2015,Model S85,278.0,21.03.2017,28253.0,149.0,35.0,Electricity,Winter tires,1,1,1,Normal,23.39,0,0,,7.289999999999999,,Tesla_Model_S_2015,23.48993288590604
31570,Tesla Motors,Model S,2015,Model S85,278.0,19.03.2017,28104.0,47.0,29.0,Electricity,Winter tires,1,0,1,Normal,23.39,0,0,,7.289999999999999,,Tesla_Model_S_2015,61.702127659574465
31571,Tesla Motors,Model S,2015,Model S85,278.0,17.03.2017,28057.0,82.0,11.0,Electricity,Winter tires,1,0,1,Normal,23.39,0,0,,7.289999999999999,,Tesla_Model_S_2015,13.414634146341465
31572,Tesla Motors,Model S,2015,Model S85,278.0,15.03.2017,27975.0,171.0,45.0,Electricity,Winter tires,1,1,1,Normal,23.39,0,0,,7.289999999999999,,Tesla_Model_S_2015,26.31578947368421
31573,Tesla Motors,Model S,2015,Model S85,278.0,13.03.2017,27804.0,19.0,5.0,Electricity,Winter tires,1,0,0,Normal,23.39,0,0,,7.289999999999999,,Tesla_Model_S_2015,26.31578947368421
31574,Tesla Motors,Model S,2015,Model S85,278.0,13.03.2017,27785.0,226.0,24.0,Electricity,Winter tires,0,1,0,Normal,23.39,0,0,,7.289999999999999,,Tesla_Model_S_2015,10.619469026548673
31575,Tesla Motors,Model S,2015,Model S85,278.0,11.03.2017,27559.0,302.0,68.0,Electricity,Winter tires,0,1,0,Normal,22.52,0,0,,6.419999999999998,,Tesla_Model_S_2015,22.516556291390728
31576,Tesla Motors,Model S,2015,Model S85,278.0,11.03.2017,27257.0,97.0,22.0,Electricity,Winter tires,0,1,0,Normal,22.68,0,0,,6.579999999999998,,Tesla_Model_S_2015,22.68041237113402
31577,Tesla Motors,Model S,2015,Model S85,278.0,11.03.2017,27160.0,129.0,54.0,Electricity,Winter tires,0,1,0,Normal,22.9,0,0,,6.799999999999997,,Tesla_Model_S_2015,41.86046511627907
31578,Tesla Motors,Model S,2015,Model S85,278.0,10.03.2017,27031.0,151.0,16.0,Electricity,Winter tires,0,1,0,Normal,22.9,0,0,,6.799999999999997,,Tesla_Model_S_2015,10.596026490066226
31579,Tesla Motors,Model S,2015,Model S85,278.0,10.03.2017,26880.0,292.0,61.0,Electricity,Winter tires,0,1,0,Normal,22.9,0,0,,6.799999999999997,,Tesla_Model_S_2015,20.89041095890411
31580,Tesla Motors,Model S,2015,Model S85,278.0,10.03.2017,26588.0,127.0,34.0,Electricity,Winter tires,0,1,1,Normal,26.77,0,0,,10.669999999999998,,Tesla_Model_S_2015,26.77165354330709
31581,Tesla Motors,Model S,2015,Model S85,278.0,08.03.2017,26461.0,234.0,61.0,Electricity,Winter tires,0,1,1,Normal,26.07,0,0,,9.97,,Tesla_Model_S_2015,26.06837606837607
